"jm_end_user",1,"jm_group_company","JM Group Company",2,1,"jm_group_bu"," ",0," "," ",0,0,0,0,0,0,"exposed_table"
"jm_end_user",2,"end_user_customer","End User Customer",2,0," "," ",0," "," ",0,0,0,0,0,0,"exposed_table"
