"MetalsTransfer","TaxBooking","China",2,"JM PMM CHINA",0.00000000,0,
"MetalsTransfer","TaxBooking","Hong Kong",2,"JM PMM HK",0.00000000,0,
"MetalsTransfer","TaxBooking","South Africa",2,"JM PM LTD",0.00000000,0,
"MetalsTransfer","TaxBooking","United Kingdom",2,"JM PMM UK",0.00000000,0,
"MetalsTransfer","TaxBooking","United States",2,"JM PMM US",0.00000000,0,
