64,"SID0032","GL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY","XAU","CNY","*","*","*","*","GeneralLedger","Debit","AB","420001","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
65,"SID0033","GL","FX","Buy","Validated","Unhedged","Cash Settlement","CNY","XPT","CNY","*","*","*","*","GeneralLedger","Debit","SA","420003"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
66,"SID0033","GL","FX","Buy","Validated","Unhedged","Cash Settlement","CNY","XPT","CNY","*","*","*","*","GeneralLedger","Credit","SA","130200"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
67,"SID0034","GL","FX","Buy","Cancelled","Unhedged","Cash Settlement","CNY","XPT","CNY","*","*","*","*","GeneralLedger","Debit","AB","130200","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
68,"SID0034","GL","FX","Buy","Cancelled","Unhedged","Cash Settlement","CNY","XPT","CNY","*","*","*","*","GeneralLedger","Credit","AB","420003","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
69,"SID0035","GL","FX","Buy","Validated","Unhedged","Cash Settlement","CNY","XPD","CNY","*","*","*","*","GeneralLedger","Debit","SA","420004"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
70,"SID0035","GL","FX","Buy","Validated","Unhedged","Cash Settlement","CNY","XPD","CNY","*","*","*","*","GeneralLedger","Credit","SA","130300"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
71,"SID0036","GL","FX","Buy","Cancelled","Unhedged","Cash Settlement","CNY","XPD","CNY","*","*","*","*","GeneralLedger","Debit","AB","130300","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
72,"SID0036","GL","FX","Buy","Cancelled","Unhedged","Cash Settlement","CNY","XPD","CNY","*","*","*","*","GeneralLedger","Credit","AB","420004","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
73,"SID0037","GL","FX","Buy","Validated","Unhedged","Cash Settlement","CNY","XRH","CNY","*","*","*","*","GeneralLedger","Debit","SA","420006"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
