"OpsService","MetalSwapValidations","resetAgainst",2,"0d",0.00000000,0,
"OpsService","MetalSwapValidations","paymentFormula",2,"PUBLIC/StructPaymentFormula/MetalSwap_PaymentFormula",0.00000000,0,
"OpsService","MetalSwapValidations","savedQueryForSkipDeals",2," ",0.00000000,0,
