"support_personnel_audit",33,"sg_market_user","Market User",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",34,"sg_credit","Credit",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",35,"sg_credit_snr","Credit Senior",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",36,"sg_risk","Risk",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",37,"sg_risk_snr","Risk Senior",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",38,"sg_bo","Back Office",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",39,"sg_bo_us","Back Office US",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",40,"sg_bo_snr","Back Office SNR",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",41,"sg_support_elv","Support Elevated",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",42,"sg_role_testing","Role Based Testing",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",43,"sg_deployment","Deployment",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",44,"sg_phys_transfer","Phys Transfer",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",45,"per_modified_date","Modified Date",11,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",46,"last_active_date","Last Active Date",11,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",47,"apm_last_active_date","APM Last Active Date",11,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",48,"login_count","Login Couunt",0,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",49,"screen_config_name","Screen Config Name",2,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",50,"report_date","ReportRan",11,-1," "," ",0," "," ",0,0,0,0,0,0,"Support"
"support_personnel_audit",51,"latest_version","Latest Version",0,-1," "," ",1," "," ",0,0,0,0,0,0,"Support"
